City,Leisure Type,Longitude,Latitude
Oshawa,park,-78.87815100206518,43.916830000535235
Oshawa,yes,-78.89304442063829,43.90077540053568
Oshawa,park,-78.83498903419934,43.88814125053603
Oshawa,yes,-78.89325540753651,43.90068565053568
Oshawa,park,-78.8882692925603,43.883262000536156
Oshawa,playground,-78.8351847,43.90529335053556
Oshawa,playground,-78.88974896390448,43.886354700536074
Oshawa,yes,-78.89431242978199,43.89881670053575
Oshawa,picnic,-78.83556889999998,43.888141300536034
Oshawa,picnic,-78.8355305,43.888150900536026
Oshawa,picnic,-78.83548839999999,43.88815920053602
Oshawa,park,-78.84852927431035,43.918913400535175
Oshawa,park,-78.83899051483559,43.913705550535326
Oshawa,park,-78.84587969487808,43.877949250536304
Oshawa,playground,-78.83502649954129,43.88825320053603
Oshawa,park,-78.86935219642857,43.92244560053508
Oshawa,picnic,-78.835159,43.888173000536035
Oshawa,picnic,-78.8351115,43.888151400536024
Oshawa,playground,-78.88856739055353,43.88385130053614
Oshawa,picnic,-78.83506399999999,43.88812830053604
Oshawa,park,-78.84455304536239,43.91629230053525
Oshawa,playground,-78.84440354613207,43.91605460053526
Oshawa,playground,-78.83987376012782,43.913156100535346
Oshawa,private,-78.83138699999999,43.90047590053569
Oshawa,park,-78.89666226642728,43.89640780053581
Oshawa,park,-78.83941159070693,43.881102750536215
Oshawa,park,-78.82975280592265,43.898012500535756
Oshawa,playground,-78.85577111119954,43.8742862505364
Oshawa,playground,-78.83035562999999,43.89773510053576
Oshawa,park,-78.83050749281176,43.89249920053591
Oshawa,playground,-78.89679264684588,43.896417200535794
Oshawa,park,-78.84492394211914,43.91867135053518
Oshawa,park,-78.89515738645595,43.88767145053605
Oshawa,playground,-78.85568165677503,43.87409340053639
Oshawa,park,-78.83652297713223,43.91385955053532
Oshawa,playground,-78.89701130811852,43.8963514505358
Oshawa,park,-78.89239434847141,43.88375140053614
Oshawa,playground,-78.84510159431228,43.917911350535206
Oshawa,park,-78.849969948909,43.87280725053643
Oshawa,playground,-78.89380216436949,43.88623705053608
Oshawa,playground,-78.83902101473534,43.88046240053623
Oshawa,park,-78.88670543008654,43.91675230053523
Oshawa,park,-78.8771376716515,43.92094835053511
Oshawa,park,-78.89683556322618,43.905673900535554
Oshawa,park,-78.8770378981043,43.874321750536396
Oshawa,playground,-78.88619843212604,43.91638185053526
Oshawa,park,-78.85702111268706,43.92288335053506
Oshawa,park,-78.89304594378814,43.881201050536205
Oshawa,park,-78.85160236548651,43.92403415053503
Oshawa,playground,-78.83655726337645,43.91358390053533
Oshawa,playground,-78.8685026839129,43.922717900535076
Oshawa,playground,-78.8581521244995,43.92264430053507
Oshawa,playground,-78.83641536111111,43.91367490053533
Oshawa,playground,-78.83641102846951,43.913905900535326
Oshawa,playground,-78.8684600757755,43.92277465053506
Oshawa,playground,-78.86844194999999,43.92290115053506
Oshawa,yes,-78.88349166340087,43.91889045053518
Oshawa,park,-78.8318169084928,43.90988645053544
Oshawa,park,-78.83295498106726,43.88380515053615
Oshawa,park,-78.8261324799391,43.90059730053569
Oshawa,playground,-78.86539694999999,43.92346760053505
Oshawa,playground,-78.8932692526415,43.882957000536166
Oshawa,playground,-78.83179514257273,43.90969975053544
Oshawa,playground,-78.85599153376126,43.92305905053506
Oshawa,playground,-78.83165924667534,43.909758300535444
Oshawa,park,-78.8626688855694,43.92397370053504
Oshawa,yes,-78.86254733496386,43.924009750535035
Oshawa,park,-78.82641306994404,43.894411200535856
Oshawa,private,-78.90060647167695,43.9003761005357
Oshawa,playground,-78.82628084210037,43.89467110053586
Oshawa,park,-78.89885584896905,43.91082550053541
Oshawa,playground,-78.84298246415045,43.92077440053514
Oshawa,playground,-78.8252601999402,43.900713750535694
Oshawa,park,-78.83818087713468,43.91958515053516
Oshawa,park,-78.84748151075186,43.8700750005365
Oshawa,park,-78.86480180118679,43.92687560053495
Oshawa,playground,-78.83821502599184,43.91887440053519
Oshawa,private,-78.85575602698111,43.8699845005365
Oshawa,playground,-78.83808226294295,43.91899220053517
Oshawa,park,-78.82565869160717,43.90830260053548
Oshawa,park,-78.85761949166805,43.869574500536515
Oshawa,playground,-78.85241786365556,43.8703589505365
Oshawa,park,-78.85749267793851,43.86928765053652
Oshawa,playground,-78.84410887914726,43.92253160053508
Oshawa,park,-78.8685359360606,43.92782320053492
Oshawa,park,-78.8938759,43.91709230053524
Oshawa,park,-78.86083150746822,43.92820065053491
Oshawa,private,-78.85575963487608,43.86858705053653
Oshawa,playground,-78.82514433187853,43.908271600535485
Oshawa,playground,-78.86164262968506,43.92732985053494
Oshawa,park,-78.8971235774539,43.91539560053528
Oshawa,park,-78.84939611749724,43.92680935053495
Oshawa,playground,-78.89722937697594,43.91547190053528
Oshawa,park,-78.90307996598143,43.90946030053545
Oshawa,park,-78.8718820525229,43.92930380053487
Oshawa,playground,-78.90130434457672,43.91157120053539
Oshawa,playground,-78.9014754,43.911628100535395
Oshawa,playground,-78.87952211898391,43.926160200534966
Oshawa,playground,-78.90299271394102,43.90943675053545
Oshawa,playground,-78.87310890344553,43.927731400534924
Oshawa,park,-78.83849988771927,43.866638500536595
Oshawa,park,-78.83819722586486,43.87174315053646
Oshawa,playground,-78.9046669760811,43.907284000535505
Oshawa,playground,-78.82025300000001,43.89913915053573
Oshawa,playground,-78.83815511665435,43.87182855053645
Oshawa,playground,-78.8473971248008,43.927953900534916
Oshawa,playground,-78.8477710137144,43.92804470053491
Oshawa,playground,-78.84802479769334,43.928156900534916
Oshawa,playground,-78.87619537522465,43.92897480053489
Oshawa,park,-78.83902907594772,43.86959545053651
Oshawa,park,-78.86854556151332,43.93074555053484
Oshawa,yes,-78.86804704866333,43.930813950534834
Oshawa,yes,-78.86816784787277,43.930953500534834
Oshawa,park,-78.85480945768049,43.86381035053667
Oshawa,playground,-78.83838279999999,43.92580375053498
Oshawa,park,-78.81618499767411,43.90323330053562
Oshawa,park,-78.82458679839166,43.925844100534974
Oshawa,park,-78.84125489088967,43.93019875053485
Oshawa,customers,-78.86936837588898,43.93153060053481
Oshawa,playground,-78.85475382689188,43.86389210053666
Oshawa,park,-78.85761556009311,43.932105550534786
Oshawa,yes,-78.85794195582608,43.9317896005348
Oshawa,playground,-78.83795796275416,43.86799675053655
Oshawa,park,-78.85595607375618,43.9321689005348
Oshawa,park,-78.88447091810585,43.93010845053485
Oshawa,playground,-78.8158583,43.90365970053561
Oshawa,playground,-78.81567697326909,43.903513400535616
Oshawa,park,-78.83438659067983,43.927456100534926
Oshawa,park,-78.83100825011186,43.92847010053491
Oshawa,playground,-78.8556820318905,43.9324196505348
Oshawa,park,-78.82405889619346,43.919293900535166
Oshawa,playground,-78.85392684752664,43.93220135053479
Oshawa,park,-78.83060760696253,43.868655050536546
Oshawa,playground,-78.82467567474424,43.919455350535166
Oshawa,yes,-78.90687764288612,43.9146961505353
Oshawa,playground,-78.82457956616886,43.91960405053516
Oshawa,playground,-78.88374345237126,43.93032560053484
Oshawa,park,-78.81404525685147,43.889039800536004
Oshawa,park,-78.82564101251694,43.92192010053509
Oshawa,playground,-78.8359028763012,43.927472000534934
Oshawa,park,-78.85393213121935,43.93361555053475
Oshawa,playground,-78.8359480945151,43.92756380053493
Oshawa,private,-78.85496999270933,43.86201245053671
Oshawa,playground,-78.88375188515036,43.93055865053484
Oshawa,private,-78.85517774999998,43.861923950536706
Oshawa,playground,-78.8839438,43.93062395053484
Oshawa,playground,-78.84109444999999,43.92996560053486
Oshawa,playground,-78.84086856542555,43.93003485053485
Oshawa,park,-78.85098182394785,43.86183800053671
Oshawa,park,-78.83286330259907,43.86850050053654
Oshawa,playground,-78.84998219938842,43.8622705505367
Oshawa,private,-78.87181529057591,43.93367185053476
Oshawa,playground,-78.8491983915344,43.8623086005367
Oshawa,yes,-78.8258063209292,43.92235675053507
Oshawa,playground,-78.84990019166634,43.8620756005367
Oshawa,playground,-78.8134323756681,43.88967095053599
Oshawa,playground,-78.8650473480974,43.935119600534705
Oshawa,park,-78.85258715223564,43.934961850534705
Oshawa,park,-78.87352389140352,43.93443460053473
Oshawa,park,-78.80970927121362,43.89171110053593
Oshawa,yes,-78.8518781046418,43.93506210053472
Oshawa,park,-78.8309969,43.92823180053491
Oshawa,park,-78.87622901853975,43.93548245053469
Oshawa,playground,-78.84426743237341,43.861274950536725
Oshawa,playground,-78.87599657935968,43.9355379005347
Oshawa,playground,-78.84415143359999,43.86120340053672
Oshawa,playground,-78.84394502268322,43.86125465053672
Oshawa,park,-78.82934321718182,43.86739560053657
Oshawa,park,-78.84064022710866,43.93424800053472
Oshawa,picnic,-78.82980719999999,43.9284266005349
Oshawa,park,-78.82772678183062,43.92807920053492
Oshawa,playground,-78.87099231285919,43.93674825053466
Oshawa,park,-78.86867963709516,43.93731510053465
Oshawa,park,-78.8311498849779,43.861968650536696
Oshawa,park,-78.83989436694353,43.85914085053678
Oshawa,park,-78.88500187130666,43.93469480053473
Oshawa,playground,-78.87432921063342,43.93668845053466
Oshawa,playground,-78.88477483372395,43.934470350534724
Oshawa,playground,-78.80879589093485,43.89162315053593
Oshawa,park,-78.88999679744643,43.93590465053468
Oshawa,playground,-78.87169975,43.937477100534636
Oshawa,playground,-78.87360609687038,43.93731480053465
Oshawa,park,-78.8693542629685,43.94035360053455
Oshawa,playground,-78.83410025420089,43.862473850536695
Oshawa,park,-78.86822042258453,43.853576900536915
Oshawa,park,-78.84418289983265,43.85791450053682
Oshawa,park,-78.83303007335482,43.86121825053673
Oshawa,playground,-78.86624704863635,43.9388744505346
Oshawa,playground,-78.86641918138955,43.93898065053459
Oshawa,park,-78.86882997132014,43.85444515053689
Oshawa,park,-78.85360799768435,43.93936775053458
Oshawa,park,-78.8310119,43.8625331005367
Oshawa,park,-78.84372969999998,43.93815760053462
Oshawa,picnic,-78.8303593,43.8621342005367
Oshawa,yes,-78.82750372691386,43.863205900536684
Oshawa,park,-78.83176973908822,43.93465755053472
Oshawa,playground,-78.84359110794261,43.93816465053462
Oshawa,park,-78.80599397142933,43.88458795053613
Oshawa,park,-78.8287895727439,43.86234565053671
Oshawa,playground,-78.83152460091998,43.93446285053473
Oshawa,park,-78.8286719,43.86219850053671
Oshawa,playground,-78.80603638552756,43.88434655053612
Oshawa,playground,-78.80591444694083,43.88443710053613
Oshawa,park,-78.86302651777791,43.9419259005345
Oshawa,yes,-78.83096008642431,43.860501550536746
Oshawa,park,-78.88366291238444,43.85444795053691
Oshawa,park,-78.83922677498262,43.938556950534604
Oshawa,playground,-78.8643504635953,43.941651800534515
Oshawa,park,-78.85349610075434,43.94169725053451
Oshawa,yes,-78.85349879660572,43.9416088005345
Oshawa,yes,-78.85357070133139,43.94177830053451
Oshawa,park,-78.82730165726113,43.935558200534686
Oshawa,park,-78.80368815041709,43.8819102005362
Oshawa,playground,-78.80380136457283,43.88201755053619
Oshawa,park,-78.83383303575923,43.939429550534584
Oshawa,park,-78.89066159161064,43.940625700534554
Oshawa,playground,-78.89001455661662,43.94033650053455
Oshawa,playground,-78.890124732499,43.94057795053456
Oshawa,playground,-78.83466418382076,43.93994410053456
Oshawa,playground,-78.83442312572015,43.940002900534566
Oshawa,park,-78.85853551237845,43.94633800053437
Oshawa,yes,-78.85792593991596,43.94589180053438
Oshawa,yes,-78.85761807804238,43.94597335053438
Oshawa,park,-78.89666266482396,43.94085520053454
Oshawa,playground,-78.8507110973342,43.94592995053438
Oshawa,park,-78.85110217946189,43.94804075053432
Oshawa,park,-78.83608486348268,43.943335900534464
Oshawa,park,-78.8971748213407,43.94149205053452
Oshawa,park,-78.89471252279282,43.94269815053448
Oshawa,yes,-78.8523169420065,43.94764630053433
Oshawa,park,-78.89505311656069,43.942609650534486
Oshawa,park,-78.89563912218794,43.94247870053448
Oshawa,park,-78.84592047488219,43.94728590053435
Oshawa,park,-78.8684442923508,43.94855290053431
Oshawa,yes,-78.8520845195504,43.94758875053434
Oshawa,park,-78.8931542890221,43.94453565053442
Oshawa,park,-78.85270034219414,43.94802540053432
Oshawa,park,-78.89650540179849,43.94249165053448
Oshawa,playground,-78.86791270620856,43.9486076505343
Oshawa,picnic,-78.89733289999998,43.94259690053449
Oshawa,picnic,-78.8972663,43.94263000053448
Oshawa,picnic,-78.89719849999999,43.94265890053448
Oshawa,picnic,-78.89742360000001,43.942599400534476
Oshawa,picnic,-78.89735469999998,43.94263830053448
Oshawa,picnic,-78.89728469999999,43.942672200534474
Oshawa,park,-78.83149225389238,43.94495160053441
Oshawa,park,-78.83820598850326,43.94700010053435
Oshawa,park,-78.87793298475566,43.94874995053429
Oshawa,park,-78.89772714755935,43.94383555053445
Oshawa,park,-78.89417405351648,43.94522415053441
Oshawa,playground,-78.87802554975846,43.9487328005343
Oshawa,yes,-78.83748742364,43.94636190053437
Oshawa,playground,-78.87798334056635,43.9489304505343
Oshawa,park,-78.89464684566855,43.94577365053439
Oshawa,park,-78.89740314973503,43.94443850053443
Oshawa,park,-78.89684081459407,43.945112750534406
Burlington,park,-79.79988444719814,43.32033115054161
Burlington,picnic,-79.79742539999998,43.32561330054164
Burlington,picnic,-79.79745959999998,43.32563820054165
Burlington,park,-79.79631379705451,43.323537650541624
Burlington,park,-79.79642229134643,43.32346590054163
Burlington,picnic,-79.7983437,43.325670100541636
Burlington,picnic,-79.7989056,43.32622250054164
Burlington,park,-79.79321699505162,43.32477020054164
Burlington,park,-79.7965932339315,43.32870940054166
Burlington,park,-79.80100809999999,43.32324125054162
Burlington,playground,-79.79692822927765,43.32848935054166
Burlington,playground,-79.79722403759494,43.32862675054166
Burlington,playground,-79.7989638024415,43.3211072505416
Burlington,playground,-79.79919392203217,43.3209109005416
Burlington,park,-79.80183543108207,43.32163695054162
Burlington,playground,-79.80427515193733,43.32242885054162
Burlington,park,-79.80132957900898,43.31931150054159
Burlington,park,-79.79989731224933,43.33144035054167
Burlington,park,-79.8013097421979,43.319208050541604
Burlington,park,-79.80034746930224,43.33186455054168
Burlington,park,-79.80792300936093,43.32817940054166
Burlington,park,-79.80821520397248,43.32448695054163
Burlington,playground,-79.80727938288368,43.32785960054166
Burlington,playground,-79.80726214999999,43.32805405054165
Burlington,playground,-79.80543525,43.33061475054168
Burlington,playground,-79.80678247021014,43.32051825054161
Burlington,playground,-79.80450065414553,43.33135740054167
Burlington,playground,-79.80557555,43.330787950541676
Burlington,playground,-79.80588012461723,43.33055085054167
Burlington,private,-79.78702148119046,43.33017550054166
Burlington,playground,-79.78642496988806,43.32972170054167
Burlington,park,-79.79250373536097,43.33706195054171
Burlington,park,-79.81494899160737,43.322231700541614
Burlington,park,-79.79289283903248,43.336385350541704
Burlington,yes,-79.79172032470703,43.33625405054171
Burlington,yes,-79.7918959261736,43.33633430054171
Burlington,park,-79.81597433063776,43.32863400054166
Burlington,park,-79.80607099070487,43.33789730054173
Burlington,playground,-79.81533905263304,43.323073850541626
Burlington,playground,-79.81509015,43.32837375054166
Burlington,playground,-79.81558279999999,43.32308050054162
Burlington,playground,-79.81524884999999,43.328313950541656
Burlington,playground,-79.8059093725,43.33786485054171
Burlington,private,-79.80408347508913,43.338564700541724
Burlington,playground,-79.80526111988908,43.338326700541714
Burlington,playground,-79.80014629999998,43.309550700541536
Burlington,park,-79.77757108189579,43.332855250541684
Burlington,yes,-79.78975637120757,43.33990365054172
Burlington,playground,-79.77750450652687,43.33289300054169
Burlington,park,-79.82023468794068,43.3193245005416
Burlington,playground,-79.79941059999999,43.307548000541516
Burlington,park,-79.82187109163715,43.3189925005416
Burlington,playground,-79.82063691415209,43.319499850541604
Burlington,playground,-79.82078079856907,43.3195918505416
Burlington,park,-79.77853091873524,43.33807840054172
Burlington,playground,-79.82302404281555,43.32365915054163
Burlington,playground,-79.82369853206521,43.323593150541626
Burlington,park,-79.8234520077273,43.32023915054161
Burlington,private,-79.82109213742015,43.315632850541576
Burlington,park,-79.82554450577987,43.321640800541616
Burlington,park,-79.7991662451991,43.30342125054149
Burlington,playground,-79.81940404839074,43.33716855054172
Burlington,park,-79.82603612723986,43.33289850054169
Burlington,park,-79.78993187838051,43.34627680054176
Burlington,playground,-79.79023908826878,43.34598520054176
Burlington,park,-79.8283983,43.32356280054163
Burlington,playground,-79.82762663756156,43.323173450541624
Burlington,playground,-79.78887187297377,43.34686470054176
Burlington,playground,-79.82781863729723,43.32311045054162
Burlington,park,-79.7699757139639,43.337830450541716
Burlington,park,-79.79814879981672,43.30024395054146
Burlington,park,-79.80217395242192,43.348447000541775
Burlington,playground,-79.82713034999998,43.334107550541695
Burlington,playground,-79.82727974326923,43.334187150541695
Burlington,park,-79.78237424445759,43.347874550541775
Burlington,playground,-79.80270422238297,43.34895785054178
Burlington,park,-79.7862214441841,43.349218900541786
Burlington,playground,-79.78181460622599,43.34766135054177
Burlington,playground,-79.78181125612592,43.34783750054177
Burlington,playground,-79.78063547222948,43.347639400541766
Burlington,park,-79.8176459109983,43.347054750541766
Burlington,park,-79.83283774999998,43.31663735054158
Burlington,playground,-79.81860876634947,43.34693880054178
Burlington,playground,-79.81860578655147,43.34706800054177
Burlington,playground,-79.83265377975745,43.316755550541586
Burlington,playground,-79.76949847297189,43.345724450541766
Burlington,playground,-79.7692469,43.34577270054176
Burlington,park,-79.7700547328981,43.34751950054177
Burlington,park,-79.77489748400416,43.351358600541786
Burlington,park,-79.77572053917494,43.351891450541785
Burlington,park,-79.83776532142501,43.321138400541614
Burlington,playground,-79.83781713700088,43.321255700541606
Burlington,playground,-79.7767630488681,43.3517515005418
Burlington,playground,-79.83767416241858,43.318710200541595
Burlington,playground,-79.8378642796875,43.318838150541595
Burlington,park,-79.83163829692205,43.307413750541514
Burlington,park,-79.81328586951125,43.3551932505418
Burlington,playground,-79.7751233597688,43.352122950541805
Burlington,park,-79.82587142134713,43.34837175054177
Burlington,playground,-79.82587186790225,43.34831910054177
Burlington,playground,-79.81322000936908,43.354742950541805
Burlington,park,-79.77313839937653,43.353884150541816
Burlington,park,-79.82302536171588,43.3534868005418
Burlington,playground,-79.82225085,43.35204790054179
Burlington,playground,-79.82237566411764,43.352179500541794
Burlington,playground,-79.82149712497764,43.353361550541806
Burlington,playground,-79.82150429270462,43.3535457005418
Burlington,playground,-79.82131430783582,43.3536292005418
Burlington,park,-79.7601312267544,43.345796200541756
Burlington,playground,-79.83866392787161,43.34020090054173
Burlington,park,-79.77151079499646,43.35617870054181
Burlington,park,-79.8456348358061,43.315290000541566
Burlington,park,-79.83804836768061,43.34619210054176
Burlington,playground,-79.77099654081164,43.35550890054181
Burlington,park,-79.84059191565098,43.345005200541756
Burlington,park,-79.77287082004271,43.358657950541826
Burlington,yes,-79.84435949642595,43.31362900054155
Burlington,playground,-79.83645049999998,43.34756790054178
Burlington,playground,-79.8365777,43.347607900541774
Burlington,park,-79.83304441983059,43.35200605054179
Burlington,playground,-79.84746067538507,43.32868355054167
Burlington,park,-79.81884758955492,43.358595150541824
Burlington,park,-79.76504916681158,43.355299100541814
Burlington,playground,-79.84588040267522,43.314567050541555
Burlington,park,-79.84502547161995,43.302712250541475
Burlington,playground,-79.81891482172536,43.35859110054182
Burlington,playground,-79.84607893954109,43.31470130054157
Burlington,park,-79.76998485575146,43.35843840054182
Burlington,playground,-79.83373555155262,43.351823050541796
Burlington,playground,-79.83367050004529,43.35198565054179
Burlington,park,-79.8070238639674,43.36441405054184
Burlington,playground,-79.77342800770089,43.35935450054182
Burlington,playground,-79.76444705233087,43.355241550541805
Burlington,playground,-79.76427579999998,43.35519245054181
Burlington,playground,-79.84233964208349,43.34433160054175
Burlington,playground,-79.77338293941683,43.35951125054183
Burlington,playground,-79.84229051329113,43.34446650054175
Burlington,park,-79.85235579831365,43.332423400541686
Burlington,playground,-79.84519810529099,43.30882460054153
Burlington,playground,-79.8272745273753,43.35725235054181
Burlington,park,-79.75745308372711,43.35307005054179
Burlington,playground,-79.75821453370487,43.3529435005418
Burlington,playground,-79.75801003260284,43.352912750541805
Burlington,playground,-79.84684419999999,43.30925835054152
Burlington,park,-79.76647596186785,43.362433400541846
Burlington,park,-79.81273118173515,43.36424155054185
Burlington,private,-79.8270012,43.35889065054183
Burlington,playground,-79.8129449041898,43.36398510054184
Burlington,park,-79.83828641731868,43.35767655054181
Burlington,park,-79.75262431327485,43.35341585054179
Burlington,park,-79.81180677295342,43.36792455054187
Burlington,playground,-79.8459477787994,43.30252520054147
Burlington,picnic,-79.8453411,43.301972100541484
Burlington,playground,-79.84611202990709,43.30261000054148
Burlington,park,-79.85671788761756,43.311219200541544
Burlington,playground,-79.76319984624563,43.35986590054183
Burlington,picnic,-79.845688,43.30165280054147
Burlington,playground,-79.76349110050393,43.360083600541834
Burlington,playground,-79.76317998333332,43.36016590054183
Burlington,park,-79.80831202042981,43.36908300054187
Burlington,park,-79.83858708775279,43.35682710054181
Burlington,playground,-79.83821269999999,43.35706565054182
Burlington,park,-79.84498296877243,43.35242395054179
Burlington,playground,-79.80825955738256,43.36901305054187
Burlington,park,-79.855485354074,43.31169715054155
Burlington,playground,-79.84004688723746,43.35679720054182
Burlington,park,-79.84271038658525,43.355279400541804
Burlington,park,-79.82723279773086,43.364713550541865
Burlington,park,-79.85581325865857,43.31144020054154
Burlington,playground,-79.84272759505603,43.355029500541804
Burlington,playground,-79.8429152774356,43.3550920505418
Burlington,playground,-79.80940165263158,43.36919940054186
Burlington,park,-79.8352862175633,43.36093335054183
Burlington,park,-79.81402839999998,43.36955205054187
Burlington,playground,-79.83513699588391,43.36096155054184
Burlington,playground,-79.82739279606537,43.365417700541855
Burlington,park,-79.75409780185927,43.36007235054183
Burlington,playground,-79.75398938107176,43.35970540054183
Burlington,park,-79.80154391256515,43.37271700054188
Burlington,playground,-79.76454223764247,43.36531385054185
Burlington,playground,-79.76443689033653,43.36542740054186
Burlington,playground,-79.8101346622756,43.37085925054187
Burlington,park,-79.83763740386317,43.363173750541854
Burlington,park,-79.84849957806121,43.3536246505418
Burlington,park,-79.80421775416426,43.37329555054188
Burlington,park,-79.84237548554145,43.36099475054184
Burlington,playground,-79.84037572842578,43.36036245054183
Burlington,playground,-79.81046215585607,43.37158705054187
Burlington,park,-79.76272081418207,43.36896700054186
Burlington,park,-79.85588401432527,43.35146725054179
Burlington,park,-79.857206565887,43.346622600541764
Burlington,playground,-79.83748399787986,43.36303740054185
Burlington,playground,-79.83762047506403,43.36316295054185
Burlington,park,-79.75160032928815,43.36170855054184
Burlington,playground,-79.81147526804193,43.372297600541884
Burlington,playground,-79.80146019999998,43.37337365054188
Burlington,playground,-79.75215363215621,43.36125860054183
Burlington,playground,-79.75204160785513,43.36147805054184
Burlington,park,-79.82367309113424,43.370724550541865
Burlington,playground,-79.82334025,43.37110450054188
Burlington,park,-79.86296115287522,43.306143350541504
Burlington,park,-79.86427061000262,43.303387950541484
Burlington,park,-79.84662956925499,43.36329100054185
Burlington,park,-79.84200402995432,43.36374065054185
Burlington,park,-79.75852924584503,43.368467650541874
Burlington,park,-79.83931829325317,43.36577660054185
Burlington,playground,-79.75816757939373,43.36789985054186
Burlington,park,-79.83632897494903,43.368050600541864
Burlington,picnic,-79.862792,43.3058279005415
Burlington,park,-79.86524833082218,43.3054344005415
Burlington,picnic,-79.8630527,43.30599340054151
Burlington,playground,-79.84528434627987,43.36348005054185
Burlington,playground,-79.86136107738515,43.302028650541466
Burlington,playground,-79.84558639955952,43.363569250541836
Burlington,playground,-79.86332736354882,43.30481865054149
Burlington,park,-79.743644295317,43.36277840054184
Burlington,park,-79.83363531514118,43.37029165054187
Burlington,park,-79.86286655652023,43.35427375054179
Burlington,playground,-79.86355973281535,43.3048361005415
Burlington,picnic,-79.86379799999999,43.305011300541494
Burlington,picnic,-79.86388259999998,43.3048360005415
Burlington,picnic,-79.8640205,43.304946300541495
Burlington,picnic,-79.8630224,43.30302490054147
Burlington,picnic,-79.8631225,43.30299870054148
Burlington,park,-79.79907476176454,43.37935060054191
Burlington,park,-79.74970048292668,43.367119100541856
Burlington,playground,-79.86433084187752,43.30344180054149
Burlington,playground,-79.79778616675895,43.37885635054191
Burlington,playground,-79.86441065757575,43.303203700541474
Burlington,park,-79.83741349064499,43.37077485054187
Burlington,playground,-79.79793555259417,43.3789436505419
Burlington,playground,-79.75025750118911,43.36698855054186
Burlington,playground,-79.84690181430678,43.36474155054186
Burlington,picnic,-79.8645557,43.30330890054148
Burlington,picnic,-79.86462179999998,43.30330230054148
Burlington,picnic,-79.8647268,43.30340580054149
Burlington,picnic,-79.86470279999999,43.30329070054148
Burlington,playground,-79.75003404919562,43.36709465054186
Burlington,picnic,-79.8647188,43.30303140054148
Burlington,picnic,-79.86493,43.303366400541485
Burlington,picnic,-79.8648699,43.30325610054148
Burlington,picnic,-79.8647919,43.30302920054147
Burlington,picnic,-79.86474689999999,43.30295350054147
Burlington,picnic,-79.86502809999999,43.30334900054149
Burlington,picnic,-79.864971,43.30324330054149
Burlington,park,-79.75528657409271,43.3796172505419
Burlington,park,-79.81244342073607,43.37885440054191
Burlington,park,-79.75578300426815,43.371204150541885
Burlington,picnic,-79.86554419999999,43.302624500541484
Burlington,picnic,-79.86553989999999,43.30258950054149
Burlington,playground,-79.81244203996607,43.378759000541905
Burlington,picnic,-79.86558799999999,43.302596700541486
Burlington,playground,-79.81231515848641,43.3788750005419
Burlington,playground,-79.81423165264361,43.37866655054191
Burlington,picnic,-79.8662804,43.30338730054148
Burlington,playground,-79.837921,43.37137165054189
Burlington,playground,-79.74730765429936,43.36709355054187
Burlington,playground,-79.83816694363635,43.37150770054188
Burlington,playground,-79.74755030846391,43.36785375054186
Burlington,park,-79.75656708162566,43.37334020054188
Burlington,playground,-79.82743817948116,43.376338650541896
Burlington,playground,-79.82746355488432,43.37649740054189
Burlington,playground,-79.75643715000001,43.373162950541875
Burlington,playground,-79.75656800570209,43.373272000541874
Burlington,playground,-79.83414198043045,43.374510600541896
Burlington,park,-79.87842791993249,43.29513650054141
Burlington,park,-79.80033460095527,43.382505750541924
Burlington,playground,-79.7517818074412,43.37134815054188
Burlington,playground,-79.80058639999999,43.38173900054191
Burlington,playground,-79.80518868333333,43.381534000541905
Burlington,park,-79.80092730000001,43.381876700541916
Burlington,playground,-79.86468083036563,43.3541276505418
Burlington,park,-79.75162389792695,43.37366060054188
Burlington,playground,-79.86490965955949,43.3542195005418
Burlington,playground,-79.83079729753781,43.377296400541894
Burlington,playground,-79.75331032157376,43.37356140054189
Burlington,park,-79.8655184225,43.35411935054181
Burlington,playground,-79.8267551344558,43.3793284505419
Burlington,park,-79.83133323090084,43.377889150541904
Burlington,park,-79.83133686093953,43.37798600054191
Burlington,park,-79.87666950575695,43.291898250541394
Burlington,playground,-79.75704703031587,43.377568300541895
Burlington,park,-79.7388770170204,43.369900950541876
Burlington,playground,-79.74084808976684,43.370404850541874
Burlington,private,-79.79365358643767,43.386067550541924
Burlington,yes,-79.80763307784974,43.38562575054192
Burlington,park,-79.83596837162395,43.37986420054192
Burlington,playground,-79.79934878042818,43.38644895054193
Burlington,playground,-79.83560845360532,43.379586500541905
Burlington,playground,-79.74970231802259,43.376086600541896
Burlington,playground,-79.80986317320328,43.38593715054192
Burlington,playground,-79.79472896173513,43.38680115054193
Burlington,park,-79.75466142765723,43.38339485054192
Burlington,playground,-79.79830014610215,43.38747305054194
Burlington,park,-79.81906055129838,43.38644225054193
Burlington,park,-79.73472847269656,43.36914375054188
Burlington,private,-79.7357661,43.369372600541865
Burlington,private,-79.74937511855606,43.3775857005419
Burlington,private,-79.73566304179103,43.369460450541865
Burlington,private,-79.73366430825713,43.36797530054186
Burlington,private,-79.73366012040918,43.36807025054186
Burlington,private,-79.73357443927341,43.36802135054185
Burlington,park,-79.88572148995996,43.325069250541645
Burlington,playground,-79.8122664137108,43.38759970054193
Burlington,playground,-79.81932716869062,43.386792400541935
